subscription_id,user_id,subscription_start_date,plan_tier,monthly_revenue,billing_cycle,is_active
S000474,U001230,2025-12-27,Pro,19.99,Annual,True
S000475,U001232,2024-02-11,Pro,14.99,Monthly,False
S000476,U001234,2024-12-29,Family,19.99,Monthly,False
S000477,U001236,2024-11-21,Pro,14.99,Monthly,True
S000478,U001237,2025-02-10,Pro,14.99,Monthly,False
S000479,U001242,2025-07-26,Pro,14.99,Monthly,True
S000480,U001243,2025-03-08,Pro,12.99,Monthly,False
S000481,U001245,2025-12-25,Pro,12.99,Monthly,True
S000482,U001246,2024-08-02,Family,19.99,Monthly,False
S000483,U001248,2024-07-15,Pro,12.99,Monthly,False
S000484,U001249,2024-04-09,Family,19.99,Annual,True
S000485,U001250,2025-09-29,Pro,12.99,Annual,True
S000486,U001252,2025-11-03,Pro,19.99,Monthly,False
S000487,U001256,2025-09-04,Pro,19.99,Monthly,False
S000488,U001258,2024-09-16,Pro,19.99,Annual,True
S000489,U001264,2025-12-16,Pro,12.99,Annual,True
S000490,U001265,2024-01-26,Pro,12.99,Monthly,True
S000491,U001268,2025-12-31,Family,19.99,Annual,False
S000492,U001271,2024-04-03,Pro,14.99,Monthly,False
S000493,U001275,2024-11-19,Family,24.99,Monthly,True
S000494,U001278,2025-12-21,Pro,12.99,Monthly,True
S000495,U001280,2025-04-22,Pro,12.99,Monthly,True
S000496,U001281,2024-11-25,Family,24.99,Monthly,True
S000497,U001285,2024-05-08,Family,19.99,Annual,False
S000498,U001286,2024-09-19,Pro,12.99,Annual,True
S000499,U001289,2025-02-08,Pro,14.99,Monthly,True
S000500,U001290,2025-09-23,Pro,12.99,Monthly,True
S000501,U001292,2026-01-08,Family,24.99,Monthly,True
S000502,U001294,2024-02-26,Family,29.99,Monthly,False
S000503,U001295,2025-12-01,Pro,19.99,Monthly,True
S000504,U001296,2025-03-09,Family,29.99,Monthly,False
S000505,U001297,2024-11-05,Family,29.99,Monthly,False
S000506,U001298,2024-01-30,Pro,14.99,Monthly,True
S000507,U001302,2025-09-27,Pro,12.99,Monthly,False
S000508,U001303,2025-06-07,Family,19.99,Monthly,False
S000509,U001307,2025-01-18,Family,24.99,Monthly,True
S000510,U001314,2025-11-17,Family,29.99,Annual,True
S000511,U001320,2025-12-04,Pro,14.99,Monthly,False
S000512,U001322,2024-12-12,Pro,12.99,Annual,False
S000513,U001323,2025-04-28,Pro,14.99,Annual,True
S000514,U001325,2025-09-10,Pro,19.99,Annual,False
S000515,U001330,2024-12-25,Pro,12.99,Monthly,True
S000516,U001331,2025-03-10,Family,29.99,Annual,True
S000517,U001334,2024-06-17,Pro,14.99,Annual,True
S000518,U001335,2025-07-29,Family,24.99,Annual,True
S000519,U001337,2025-07-10,Pro,12.99,Monthly,False
S000520,U001339,2024-11-13,Pro,14.99,Monthly,True
S000521,U001340,2024-07-02,Pro,19.99,Monthly,True
S000522,U001343,2024-11-18,Pro,19.99,Annual,True
S000523,U001352,2025-02-25,Family,29.99,Monthly,False
S000524,U001353,2025-08-13,Family,29.99,Monthly,False
S000525,U001356,2025-03-04,Pro,19.99,Monthly,True
S000526,U001357,2024-02-14,Pro,12.99,Monthly,True
S000527,U001360,2024-06-13,Pro,19.99,Monthly,True
S000528,U001364,2025-12-17,Pro,14.99,Monthly,False
S000529,U001365,2024-10-31,Family,24.99,Monthly,True
S000530,U001366,2025-09-22,Family,29.99,Monthly,False
S000531,U001368,2025-11-07,Family,19.99,Annual,False
S000532,U001370,2024-05-29,Pro,19.99,Annual,False
S000533,U001382,2025-11-16,Pro,14.99,Monthly,True
S000534,U001383,2025-05-13,Family,24.99,Annual,True
S000535,U001386,2025-11-22,Pro,19.99,Annual,True
S000536,U001389,2024-06-25,Pro,12.99,Monthly,False
S000537,U001392,2024-12-09,Pro,12.99,Monthly,False
S000538,U001396,2024-10-08,Pro,19.99,Monthly,False
S000539,U001397,2025-07-16,Pro,14.99,Annual,False
S000540,U001399,2025-03-17,Family,19.99,Annual,True
S000541,U001402,2025-12-19,Pro,14.99,Monthly,True
S000542,U001403,2026-01-11,Pro,19.99,Monthly,False
S000543,U001404,2025-08-07,Pro,14.99,Annual,True
S000544,U001405,2025-03-31,Pro,19.99,Monthly,True
S000545,U001409,2025-11-12,Family,24.99,Monthly,False
S000546,U001414,2024-11-10,Pro,19.99,Annual,True
S000547,U001416,2025-12-19,Pro,19.99,Monthly,True
S000548,U001417,2025-02-21,Pro,12.99,Annual,True
S000549,U001420,2025-05-05,Family,24.99,Monthly,True
S000550,U001425,2025-02-21,Pro,14.99,Annual,True
S000551,U001427,2025-11-14,Pro,14.99,Annual,True
S000552,U001430,2025-02-19,Family,19.99,Monthly,True
S000553,U001431,2024-10-31,Pro,12.99,Monthly,False
S000554,U001433,2024-05-24,Pro,12.99,Annual,False
S000555,U001436,2025-12-01,Family,24.99,Annual,False
S000556,U001437,2024-08-28,Family,29.99,Annual,True
S000557,U001439,2025-11-06,Family,24.99,Annual,False
S000558,U001440,2025-09-16,Pro,14.99,Monthly,False
S000559,U001443,2025-01-09,Pro,14.99,Monthly,True
S000560,U001445,2024-05-19,Pro,14.99,Monthly,False
S000561,U001450,2024-08-22,Family,19.99,Monthly,False
S000562,U001455,2024-07-08,Pro,19.99,Monthly,True
S000563,U001457,2024-02-05,Pro,12.99,Annual,False
S000564,U001458,2024-10-31,Family,29.99,Annual,False
S000565,U001459,2024-06-17,Pro,19.99,Annual,True
S000566,U001461,2025-08-07,Family,24.99,Monthly,True
S000567,U001463,2024-07-21,Family,29.99,Annual,False
S000568,U001464,2024-05-25,Pro,19.99,Annual,False
S000569,U001465,2025-11-16,Pro,14.99,Monthly,False
S000570,U001469,2025-01-14,Family,29.99,Monthly,False
S000571,U001473,2024-02-01,Pro,12.99,Annual,True
S000572,U001478,2025-03-19,Family,24.99,Annual,False
S000573,U001486,2025-09-08,Pro,14.99,Annual,False
S000574,U001490,2024-09-12,Pro,19.99,Monthly,False
S000575,U001491,2025-10-11,Pro,19.99,Monthly,False
S000576,U001499,2024-04-08,Pro,19.99,Monthly,False
S000577,U001503,2025-12-14,Pro,12.99,Monthly,True
S000578,U001504,2024-05-20,Family,19.99,Annual,False
S000579,U001507,2025-04-21,Pro,12.99,Monthly,False
S000580,U001509,2024-04-09,Family,29.99,Annual,False
S000581,U001511,2025-10-09,Pro,12.99,Monthly,False
S000582,U001515,2024-10-21,Pro,12.99,Annual,True
S000583,U001517,2025-10-25,Pro,14.99,Monthly,False
S000584,U001518,2025-09-13,Pro,14.99,Monthly,True
S000585,U001526,2025-05-03,Family,19.99,Annual,False
S000586,U001531,2026-01-09,Family,19.99,Annual,False
S000587,U001534,2025-12-06,Pro,12.99,Monthly,False
S000588,U001535,2025-08-21,Pro,14.99,Annual,True
S000589,U001536,2024-09-18,Pro,19.99,Monthly,True
S000590,U001538,2025-05-13,Pro,12.99,Monthly,False
S000591,U001539,2024-09-01,Pro,14.99,Monthly,True
S000592,U001541,2025-01-03,Pro,14.99,Annual,True
S000593,U001543,2025-03-03,Pro,14.99,Monthly,True
S000594,U001544,2025-04-08,Family,29.99,Annual,True
S000595,U001546,2024-11-29,Pro,19.99,Monthly,True
S000596,U001547,2025-03-31,Family,24.99,Monthly,True
S000597,U001548,2024-11-30,Pro,14.99,Monthly,True
S000598,U001549,2025-12-15,Pro,14.99,Monthly,True
S000599,U001551,2025-02-06,Pro,19.99,Annual,True
S000600,U001552,2024-07-11,Family,29.99,Annual,True
S000601,U001554,2025-05-22,Pro,14.99,Monthly,False
S000602,U001560,2024-04-29,Family,24.99,Monthly,True
S000603,U001562,2024-06-07,Pro,12.99,Monthly,False
S000604,U001563,2025-08-02,Family,24.99,Monthly,False
S000605,U001564,2024-04-05,Pro,14.99,Monthly,False
S000606,U001569,2025-12-10,Pro,19.99,Annual,True
S000607,U001573,2025-11-26,Pro,14.99,Annual,True
S000608,U001574,2025-04-02,Pro,14.99,Annual,True
S000609,U001577,2025-10-02,Pro,19.99,Monthly,False
S000610,U001582,2025-07-01,Pro,14.99,Monthly,False
S000611,U001585,2025-11-24,Pro,19.99,Annual,False
S000612,U001589,2025-01-11,Family,19.99,Monthly,True
S000613,U001597,2025-08-22,Pro,19.99,Monthly,True
S000614,U001598,2025-10-15,Pro,19.99,Monthly,True
S000615,U001599,2025-10-01,Family,19.99,Monthly,True
S000616,U001600,2025-12-25,Pro,19.99,Monthly,True
S000617,U001606,2026-01-14,Family,24.99,Monthly,False
S000618,U001607,2024-10-14,Pro,12.99,Monthly,False
S000619,U001608,2024-03-08,Pro,19.99,Monthly,False
S000620,U001609,2024-07-20,Family,29.99,Annual,False
S000621,U001611,2025-12-29,Pro,14.99,Annual,False
S000622,U001613,2024-12-26,Pro,19.99,Annual,False
S000623,U001614,2025-01-05,Family,29.99,Monthly,False
S000624,U001617,2024-06-11,Pro,19.99,Monthly,False
S000625,U001618,2025-08-22,Pro,19.99,Monthly,True
S000626,U001619,2025-11-16,Family,24.99,Monthly,False
S000627,U001620,2025-03-10,Family,24.99,Annual,False
S000628,U001622,2024-06-07,Pro,14.99,Annual,True
S000629,U001624,2024-03-03,Pro,19.99,Monthly,False
S000630,U001631,2025-01-02,Pro,12.99,Annual,True
S000631,U001634,2024-12-02,Pro,12.99,Monthly,True
S000632,U001636,2025-08-18,Family,19.99,Annual,False
S000633,U001637,2025-09-24,Pro,14.99,Monthly,False
S000634,U001639,2024-03-30,Pro,12.99,Monthly,False
S000635,U001642,2025-11-02,Pro,19.99,Annual,True
S000636,U001647,2025-04-13,Family,19.99,Annual,False
S000637,U001650,2025-05-28,Pro,14.99,Monthly,False
S000638,U001656,2025-07-15,Pro,12.99,Annual,True
S000639,U001657,2024-05-15,Family,24.99,Monthly,False
S000640,U001660,2024-05-01,Pro,19.99,Monthly,False
S000641,U001662,2025-12-24,Family,29.99,Annual,False
S000642,U001664,2025-09-06,Family,24.99,Annual,False
S000643,U001672,2025-09-23,Family,29.99,Monthly,True
S000644,U001673,2024-04-04,Pro,14.99,Monthly,False
S000645,U001674,2024-02-03,Pro,14.99,Monthly,False
S000646,U001675,2024-08-27,Pro,14.99,Monthly,False
S000647,U001677,2024-08-21,Pro,14.99,Monthly,True
S000648,U001689,2025-07-15,Pro,12.99,Annual,False
S000649,U001693,2025-08-22,Pro,19.99,Monthly,True
S000650,U001695,2025-02-01,Pro,14.99,Monthly,False
S000651,U001698,2024-03-16,Pro,19.99,Annual,False
S000652,U001703,2024-11-30,Family,24.99,Monthly,True
S000653,U001705,2025-04-03,Pro,14.99,Monthly,True
S000654,U001708,2026-01-14,Pro,12.99,Monthly,True
S000655,U001711,2024-11-02,Family,29.99,Monthly,True
S000656,U001715,2024-12-13,Pro,19.99,Monthly,True
S000657,U001728,2025-07-26,Family,24.99,Monthly,True
S000658,U001730,2025-03-11,Pro,14.99,Monthly,False
S000659,U001734,2024-12-29,Pro,12.99,Monthly,True
S000660,U001737,2025-07-06,Family,29.99,Annual,False
S000661,U001738,2025-10-23,Pro,14.99,Annual,False
S000662,U001739,2024-05-28,Family,29.99,Annual,True
S000663,U001741,2025-06-29,Pro,14.99,Monthly,True
S000664,U001746,2024-07-10,Family,19.99,Monthly,True
S000665,U001748,2024-05-15,Pro,14.99,Monthly,True
S000666,U001749,2024-06-26,Pro,12.99,Annual,True
S000667,U001751,2024-08-02,Pro,14.99,Monthly,True
S000668,U001752,2024-07-28,Family,24.99,Monthly,False
S000669,U001758,2025-11-03,Pro,14.99,Annual,False
S000670,U001761,2025-08-22,Pro,19.99,Monthly,False
S000671,U001762,2025-09-20,Pro,12.99,Monthly,False
S000672,U001764,2026-01-02,Family,24.99,Monthly,True
S000673,U001765,2025-09-01,Family,24.99,Monthly,True
S000674,U001768,2025-11-07,Pro,12.99,Annual,False
S000675,U001773,2025-04-11,Family,19.99,Monthly,False
S000676,U001774,2024-03-23,Pro,14.99,Annual,True
S000677,U001776,2025-04-12,Pro,14.99,Annual,True
S000678,U001777,2025-11-10,Pro,12.99,Monthly,True
S000679,U001778,2024-11-28,Family,24.99,Monthly,True
S000680,U001779,2024-10-26,Pro,14.99,Monthly,True
S000681,U001780,2025-10-01,Family,19.99,Annual,True
S000682,U001781,2024-03-23,Pro,12.99,Monthly,False
S000683,U001782,2025-02-01,Pro,19.99,Monthly,True
S000684,U001783,2025-07-12,Family,24.99,Monthly,False
S000685,U001784,2024-04-23,Pro,12.99,Monthly,False
S000686,U001785,2024-12-08,Pro,14.99,Monthly,True
S000687,U001786,2025-05-09,Pro,14.99,Monthly,False
S000688,U001793,2025-11-14,Family,19.99,Monthly,False
S000689,U001797,2025-07-01,Pro,19.99,Monthly,False
S000690,U001798,2025-02-28,Pro,19.99,Annual,False
S000691,U001800,2025-09-19,Pro,14.99,Annual,False
S000692,U001807,2024-12-09,Family,24.99,Annual,True
S000693,U001808,2025-10-05,Family,19.99,Monthly,False
S000694,U001810,2025-06-17,Family,24.99,Annual,True
S000695,U001812,2024-03-28,Pro,19.99,Monthly,False
S000696,U001813,2025-05-07,Family,24.99,Annual,False
S000697,U001815,2025-01-05,Pro,12.99,Annual,False
S000698,U001816,2024-04-22,Family,24.99,Annual,True
S000699,U001820,2024-03-02,Family,24.99,Monthly,False
S000700,U001825,2025-07-21,Pro,14.99,Annual,True
S000701,U001826,2025-07-18,Family,29.99,Monthly,False
S000702,U001836,2025-09-30,Pro,19.99,Monthly,False
S000703,U001843,2024-04-28,Pro,14.99,Monthly,True
S000704,U001845,2025-12-31,Pro,14.99,Annual,False
S000705,U001846,2025-02-24,Pro,12.99,Monthly,True
S000706,U001847,2024-11-01,Family,29.99,Annual,True
S000707,U001848,2024-10-16,Pro,14.99,Annual,False
S000708,U001852,2025-01-01,Family,29.99,Monthly,True
S000709,U001853,2024-04-20,Pro,19.99,Monthly,True
S000710,U001854,2025-09-26,Family,24.99,Monthly,True
S000711,U001855,2025-12-02,Pro,12.99,Monthly,True
S000712,U001856,2024-06-23,Pro,12.99,Monthly,False
S000713,U001857,2025-01-10,Family,24.99,Annual,False
S000714,U001863,2024-05-28,Pro,14.99,Annual,True
S000715,U001864,2025-10-03,Family,19.99,Monthly,False
S000716,U001866,2024-04-10,Family,29.99,Monthly,True
S000717,U001868,2025-09-02,Family,29.99,Monthly,True
S000718,U001869,2025-02-01,Family,24.99,Annual,True
S000719,U001871,2024-12-31,Pro,12.99,Monthly,False
S000720,U001872,2024-05-31,Pro,19.99,Annual,True
S000721,U001874,2026-01-22,Family,24.99,Monthly,True
S000722,U001876,2025-07-26,Pro,19.99,Monthly,False
S000723,U001879,2025-12-15,Pro,14.99,Monthly,True
S000724,U001880,2025-03-22,Pro,14.99,Monthly,True
S000725,U001881,2025-07-04,Pro,19.99,Annual,False
S000726,U001884,2025-01-29,Family,19.99,Annual,True
S000727,U001887,2024-08-31,Family,19.99,Annual,True
S000728,U001888,2024-12-26,Pro,14.99,Annual,False
S000729,U001890,2024-08-04,Pro,19.99,Monthly,False
S000730,U001892,2024-06-24,Family,29.99,Annual,True
S000731,U001895,2024-11-29,Pro,14.99,Monthly,False
S000732,U001896,2024-05-03,Pro,14.99,Monthly,True
S000733,U001900,2024-02-20,Pro,19.99,Monthly,False
S000734,U001902,2025-01-08,Pro,19.99,Monthly,False
S000735,U001906,2025-02-12,Pro,14.99,Monthly,True
S000736,U001907,2024-06-16,Pro,12.99,Annual,False
S000737,U001909,2024-08-04,Pro,14.99,Monthly,False
S000738,U001910,2025-12-19,Pro,12.99,Monthly,False
S000739,U001911,2025-10-16,Pro,14.99,Annual,False
S000740,U001914,2024-03-11,Pro,12.99,Annual,True
S000741,U001916,2025-02-04,Pro,12.99,Annual,False
S000742,U001917,2026-01-04,Family,24.99,Annual,True
S000743,U001922,2025-04-27,Pro,19.99,Monthly,False
S000744,U001923,2024-09-09,Family,29.99,Annual,True
S000745,U001926,2024-11-30,Pro,12.99,Monthly,True
S000746,U001927,2025-05-31,Pro,12.99,Monthly,True
S000747,U001936,2025-06-05,Pro,19.99,Monthly,False
S000748,U001941,2025-10-02,Pro,12.99,Monthly,True
S000749,U001944,2024-03-28,Pro,19.99,Monthly,False
S000750,U001946,2025-05-15,Pro,12.99,Annual,False
S000751,U001948,2025-08-04,Pro,14.99,Annual,False
S000752,U001951,2025-07-16,Pro,12.99,Monthly,False
S000753,U001952,2024-06-01,Pro,14.99,Monthly,False
S000754,U001953,2024-10-30,Pro,12.99,Annual,False
S000755,U001954,2024-04-10,Pro,14.99,Monthly,True
S000756,U001959,2024-07-04,Family,24.99,Annual,True
S000757,U001966,2025-04-01,Pro,19.99,Annual,True
S000758,U001967,2024-03-14,Pro,12.99,Monthly,False
S000759,U001968,2025-03-08,Pro,14.99,Monthly,False
S000760,U001979,2025-11-08,Pro,14.99,Annual,False
S000761,U001980,2025-01-07,Family,29.99,Monthly,True
S000762,U001983,2024-03-02,Pro,12.99,Monthly,False
S000763,U001987,2024-06-28,Family,24.99,Monthly,True
S000764,U001989,2025-05-21,Pro,14.99,Monthly,True
S000765,U001996,2024-09-04,Pro,14.99,Annual,False
S000766,U001997,2024-06-29,Pro,12.99,Monthly,True
S000767,U001999,2025-10-03,Pro,14.99,Monthly,False
S000768,U002000,2025-07-20,Family,29.99,Monthly,True
S000769,U002001,2025-03-17,Family,29.99,Annual,False
S000770,U002002,2024-05-08,Pro,12.99,Annual,True
S000771,U002009,2025-04-02,Pro,12.99,Annual,False
S000772,U002011,2025-10-16,Pro,14.99,Annual,True
S000773,U002013,2024-04-05,Pro,14.99,Monthly,True
S000774,U002017,2025-08-04,Family,29.99,Monthly,True
S000775,U002018,2024-02-18,Family,29.99,Monthly,True
S000776,U002019,2025-10-29,Pro,14.99,Monthly,True
S000777,U002022,2024-09-17,Pro,19.99,Annual,False
S000778,U002025,2025-04-06,Pro,14.99,Monthly,False
S000779,U002028,2025-02-02,Pro,12.99,Annual,False
S000780,U002029,2024-10-03,Family,24.99,Monthly,False
S000781,U002031,2025-04-03,Pro,14.99,Annual,False
S000782,U002032,2024-08-13,Family,24.99,Monthly,False
S000783,U002033,2025-11-23,Pro,19.99,Monthly,False
S000784,U002034,2025-12-09,Pro,14.99,Monthly,True
S000785,U002036,2025-07-19,Pro,12.99,Annual,False
S000786,U002040,2025-07-30,Pro,14.99,Annual,True
S000787,U002043,2025-08-13,Pro,14.99,Annual,False
S000788,U002044,2024-02-25,Pro,14.99,Annual,False
S000789,U002046,2025-06-02,Family,29.99,Annual,False
S000790,U002047,2024-03-05,Family,19.99,Monthly,True
S000791,U002048,2025-11-21,Pro,14.99,Monthly,True
S000792,U002049,2025-02-11,Family,19.99,Monthly,False
S000793,U002058,2025-10-28,Pro,12.99,Monthly,True
S000794,U002060,2025-09-11,Pro,19.99,Annual,False
S000795,U002065,2025-08-02,Family,19.99,Monthly,True
S000796,U002067,2025-11-04,Pro,19.99,Monthly,True
S000797,U002070,2025-05-06,Pro,19.99,Monthly,False
S000798,U002073,2025-10-29,Pro,14.99,Monthly,False
S000799,U002074,2024-07-20,Family,24.99,Monthly,False
S000800,U002076,2024-04-13,Family,29.99,Annual,False
S000801,U002078,2024-03-05,Family,19.99,Monthly,False
S000802,U002083,2024-03-05,Pro,19.99,Monthly,True
S000803,U002084,2024-12-11,Pro,14.99,Monthly,False
S000804,U002085,2024-12-05,Pro,12.99,Monthly,False
S000805,U002086,2025-07-17,Pro,14.99,Monthly,False
S000806,U002095,2025-01-29,Pro,19.99,Annual,False
S000807,U002099,2024-11-10,Pro,12.99,Annual,False
S000808,U002102,2025-04-24,Family,19.99,Annual,False
S000809,U002103,2025-03-13,Pro,19.99,Monthly,False
S000810,U002104,2025-04-21,Pro,19.99,Monthly,False
S000811,U002107,2024-08-08,Family,19.99,Monthly,True
S000812,U002109,2026-01-10,Pro,19.99,Annual,True
S000813,U002111,2025-01-23,Pro,12.99,Annual,False
S000814,U002113,2024-10-12,Family,19.99,Monthly,True
S000815,U002115,2025-04-12,Pro,14.99,Monthly,False
S000816,U002116,2024-04-12,Pro,14.99,Monthly,False
S000817,U002121,2024-11-22,Family,24.99,Annual,True
S000818,U002123,2024-05-07,Family,24.99,Monthly,True
S000819,U002134,2025-05-03,Pro,14.99,Monthly,False
S000820,U002139,2025-10-07,Pro,14.99,Monthly,True
S000821,U002140,2025-04-11,Family,24.99,Monthly,False
S000822,U002141,2024-10-30,Family,19.99,Monthly,False
S000823,U002142,2025-11-08,Family,24.99,Monthly,True
S000824,U002143,2024-03-23,Family,29.99,Monthly,False
S000825,U002144,2024-04-11,Pro,14.99,Monthly,True
S000826,U002148,2025-01-26,Pro,19.99,Monthly,False
S000827,U002152,2024-03-09,Family,19.99,Annual,False
S000828,U002156,2025-04-18,Pro,14.99,Annual,True
S000829,U002160,2024-09-23,Pro,14.99,Monthly,False
S000830,U002162,2025-02-03,Pro,12.99,Monthly,True
S000831,U002168,2024-06-18,Pro,12.99,Monthly,False
S000832,U002170,2025-05-11,Pro,12.99,Monthly,True
S000833,U002172,2025-01-30,Pro,14.99,Annual,True
S000834,U002174,2024-04-11,Pro,12.99,Monthly,False
S000835,U002178,2025-01-29,Pro,12.99,Annual,True
S000836,U002180,2024-12-12,Pro,19.99,Annual,False
S000837,U002181,2025-11-14,Pro,14.99,Monthly,False
S000838,U002185,2024-02-25,Family,29.99,Annual,True
S000839,U002188,2025-07-12,Pro,14.99,Monthly,True
S000840,U002189,2025-02-28,Pro,19.99,Monthly,True
S000841,U002194,2026-01-05,Pro,14.99,Monthly,True
S000842,U002198,2024-11-17,Family,19.99,Monthly,False
S000843,U002199,2026-01-11,Family,24.99,Monthly,False
S000844,U002200,2025-06-23,Family,29.99,Monthly,False
S000845,U002201,2024-08-05,Family,24.99,Monthly,False
S000846,U002202,2024-06-02,Pro,19.99,Monthly,False
S000847,U002203,2024-06-22,Family,24.99,Annual,True
S000848,U002204,2024-04-11,Pro,19.99,Monthly,True
S000849,U002213,2025-01-08,Family,19.99,Monthly,False
S000850,U002214,2026-01-16,Pro,12.99,Monthly,False
S000851,U002216,2025-08-10,Family,19.99,Monthly,True
S000852,U002220,2024-07-19,Pro,14.99,Monthly,True
S000853,U002226,2025-01-18,Pro,12.99,Monthly,True
S000854,U002231,2024-06-17,Family,29.99,Monthly,False
S000855,U002232,2024-10-02,Family,29.99,Monthly,False
S000856,U002234,2024-02-12,Pro,14.99,Annual,False
S000857,U002235,2025-02-03,Pro,12.99,Monthly,False
S000858,U002236,2025-08-22,Family,19.99,Monthly,True
S000859,U002245,2024-12-05,Pro,19.99,Monthly,False
S000860,U002246,2025-02-23,Family,24.99,Annual,True
S000861,U002255,2025-11-16,Pro,14.99,Monthly,True
